dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,humidity,rain_1h,rain_3h,weather_id,weather_main,weather_description,weather_icon
1692529200,2023-08-20 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,56.17,56.05,97,,,802,Clouds,scattered clouds,03d
1692532800,2023-08-20 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.57,58.68,97,,,802,Clouds,scattered clouds,03d
1692536400,2023-08-20 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.86,64.13,89,,,800,Clear,sky is clear,01d
1692540000,2023-08-20 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.74,72.05,73,,,800,Clear,sky is clear,01d
1692543600,2023-08-20 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.79,76.17,66,,,800,Clear,sky is clear,01d
1692547200,2023-08-20 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.4,78.91,63,,,800,Clear,sky is clear,01d
1692550800,2023-08-20 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.14,83.1,59,,,800,Clear,sky is clear,01d
1692554400,2023-08-20 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.22,84.18,57,,,800,Clear,sky is clear,01d
1692558000,2023-08-20 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,83.82,86,55,,,800,Clear,sky is clear,01d
1692561600,2023-08-20 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,85.3,87.96,54,,,800,Clear,sky is clear,01d
1692565200,2023-08-20 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,85.8,89.38,56,,,800,Clear,sky is clear,01d
1692568800,2023-08-20 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,85.26,88.2,55,,,800,Clear,sky is clear,01d
1692572400,2023-08-20 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.11,85.17,63,,,800,Clear,sky is clear,01d
1692576000,2023-08-21 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.85,78.85,68,,,800,Clear,sky is clear,01d
1692579600,2023-08-21 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.84,75.31,70,,,800,Clear,sky is clear,01n
1692583200,2023-08-21 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.46,73.02,77,,,800,Clear,sky is clear,01n
1692586800,2023-08-21 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.92,71.51,81,,,800,Clear,sky is clear,01n
1692590400,2023-08-21 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.6,70.25,85,,,800,Clear,sky is clear,01n
1692594000,2023-08-21 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.88,69.57,87,,,801,Clouds,few clouds,02n
1692597600,2023-08-21 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.77,68.43,89,,,804,Clouds,overcast clouds,04n
1692601200,2023-08-21 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.88,67.55,91,,,804,Clouds,overcast clouds,04n
1692604800,2023-08-21 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.43,67.1,92,,,804,Clouds,overcast clouds,04n
1692608400,2023-08-21 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.97,66.63,93,,,800,Clear,sky is clear,01n
1692612000,2023-08-21 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.66,66.34,94,,,804,Clouds,overcast clouds,04n
1692615600,2023-08-21 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.48,66.2,95,,,701,Mist,mist,50d
1692619200,2023-08-21 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.33,68.18,94,,,804,Clouds,overcast clouds,04d
1692622800,2023-08-21 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.34,73.31,86,,,701,Mist,mist,50d
1692626400,2023-08-21 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.05,78.08,77,,,800,Clear,sky is clear,01d
1692630000,2023-08-21 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.26,83.64,72,,,802,Clouds,scattered clouds,03d
1692633600,2023-08-21 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,84.02,90.52,70,,,800,Clear,sky is clear,01d
1692637200,2023-08-21 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,85.01,92.35,69,,,800,Clear,sky is clear,01d
1692640800,2023-08-21 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,86.29,94.46,67,,,802,Clouds,scattered clouds,03d
1692644400,2023-08-21 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,88.57,97.39,62,,,802,Clouds,scattered clouds,03d
1692648000,2023-08-21 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,89.91,99.45,60,,,801,Clouds,few clouds,02d
1692651600,2023-08-21 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,88.66,98.13,63,,,800,Clear,sky is clear,01d
1692655200,2023-08-21 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,88.03,97.65,65,,,800,Clear,sky is clear,01d
1692658800,2023-08-21 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,85.66,95.09,72,,,803,Clouds,broken clouds,04d
1692662400,2023-08-22 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.29,88.72,77,,,801,Clouds,few clouds,02d
1692666000,2023-08-22 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.66,79.66,79,,,800,Clear,sky is clear,01n
1692669600,2023-08-22 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.09,78.21,79,,,800,Clear,sky is clear,01n
1692673200,2023-08-22 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.91,75.9,81,,,804,Clouds,overcast clouds,04n
1692676800,2023-08-22 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.63,73.54,84,,,800,Clear,sky is clear,01n
1692680400,2023-08-22 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.08,71.92,86,,,801,Clouds,few clouds,02n
1692684000,2023-08-22 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.15,70,90,,,804,Clouds,overcast clouds,04n
1692687600,2023-08-22 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.46,68.27,93,,,701,Mist,mist,50n
1692691200,2023-08-22 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.45,67.21,94,,,701,Mist,mist,50n
1692694800,2023-08-22 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.73,66.47,95,,,701,Mist,mist,50n
1692698400,2023-08-22 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.72,65.41,96,,,701,Mist,mist,50n
1692702000,2023-08-22 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.51,65.17,96,,,701,Mist,mist,50d
1692705600,2023-08-22 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.62,66.25,93,,,701,Mist,mist,50d
1692709200,2023-08-22 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.83,67.3,87,,,721,Haze,haze,50d
1692712800,2023-08-22 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.13,69.42,78,,,800,Clear,sky is clear,01d
1692716400,2023-08-22 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.84,72.88,65,,,801,Clouds,few clouds,02d
1692720000,2023-08-22 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.44,76.57,59,,,800,Clear,sky is clear,01d
1692723600,2023-08-22 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.77,76.64,53,,,800,Clear,sky is clear,01d
1692727200,2023-08-22 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.21,79.21,49,,,800,Clear,sky is clear,01d
1692730800,2023-08-22 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.76,81.28,48,,,800,Clear,sky is clear,01d
1692734400,2023-08-22 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.62,81.48,51,,,800,Clear,sky is clear,01d
1692738000,2023-08-22 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.97,77.95,53,,,800,Clear,sky is clear,01d
1692741600,2023-08-22 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.01,78.01,53,,,800,Clear,sky is clear,01d
1692745200,2023-08-22 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.42,75.38,58,,,800,Clear,sky is clear,01d
1692748800,2023-08-23 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.89,71.78,64,,,800,Clear,sky is clear,01d
1692752400,2023-08-23 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.38,70.12,64,,,800,Clear,sky is clear,01n
1692756000,2023-08-23 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.21,67.01,72,,,800,Clear,sky is clear,01n
1692759600,2023-08-23 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.67,64.51,78,,,800,Clear,sky is clear,01n
1692763200,2023-08-23 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.92,62.87,84,,,800,Clear,sky is clear,01n
1692766800,2023-08-23 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,61.54,61.48,87,,,800,Clear,sky is clear,01n
1692770400,2023-08-23 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.35,60.31,90,,,800,Clear,sky is clear,01n
1692774000,2023-08-23 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.74,59.74,92,,,801,Clouds,few clouds,02n
1692777600,2023-08-23 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.07,59.05,93,,,802,Clouds,scattered clouds,03n
1692781200,2023-08-23 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,58.28,58.23,94,,,800,Clear,sky is clear,01n
1692784800,2023-08-23 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,59.18,59.22,94,,,800,Clear,sky is clear,01n
1692788400,2023-08-23 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,60.1,60.13,92,,,803,Clouds,broken clouds,04d
1692792000,2023-08-23 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,62.24,62.29,88,,,804,Clouds,overcast clouds,04d
1692795600,2023-08-23 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.13,66.29,82,,,803,Clouds,broken clouds,04d
1692799200,2023-08-23 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.64,69.55,69,,,804,Clouds,overcast clouds,04d
1692802800,2023-08-23 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.95,72.95,64,,,801,Clouds,few clouds,02d
1692806400,2023-08-23 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.23,76.32,59,,,804,Clouds,overcast clouds,04d
1692810000,2023-08-23 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.47,77.59,57,,,804,Clouds,overcast clouds,04d
1692813600,2023-08-23 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.28,78.44,56,,,803,Clouds,broken clouds,04d
1692817200,2023-08-23 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.82,74.82,60,,,500,Rain,light rain,10d
1692820800,2023-08-23 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.38,73.85,73,0.41,,500,Rain,light rain,10d
1692824400,2023-08-23 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.95,73.85,83,1.02,,501,Rain,moderate rain,10d
1692828000,2023-08-23 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.21,67.77,88,0.75,,500,Rain,light rain,10d
1692831600,2023-08-23 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.78,68.16,83,,,800,Clear,sky is clear,01d
1692835200,2023-08-24 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.71,68.59,94,1.52,,501,Rain,moderate rain,10d
1692835200,2023-08-24 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.71,68.59,94,1.52,,701,Mist,mist,50d
1692838800,2023-08-24 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.76,67.64,96,2.43,,501,Rain,moderate rain,10n
1692838800,2023-08-24 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.76,67.64,96,2.43,,701,Mist,mist,50n
1692842400,2023-08-24 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.87,67.82,97,4.1,,502,Rain,heavy intensity rain,10n
1692842400,2023-08-24 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.87,67.82,97,4.1,,701,Mist,mist,50n
1692846000,2023-08-24 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.87,67.77,96,2.47,,501,Rain,moderate rain,10n
1692846000,2023-08-24 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.87,67.77,96,2.47,,200,Thunderstorm,thunderstorm with light rain,11n
1692849600,2023-08-24 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.9,67.8,96,3.16,,501,Rain,moderate rain,10n
1692853200,2023-08-24 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.9,67.86,97,0.34,,500,Rain,light rain,10n
1692853200,2023-08-24 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.9,67.86,97,0.34,,701,Mist,mist,50n
1692856800,2023-08-24 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.18,67.06,97,,,741,Fog,fog,50n
1692860400,2023-08-24 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.34,67.24,97,0.25,,701,Mist,mist,50n
1692860400,2023-08-24 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.34,67.24,97,0.25,,500,Rain,light rain,10n
1692864000,2023-08-24 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.18,67.06,97,,,701,Mist,mist,50n
1692867600,2023-08-24 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.16,67.08,98,,,701,Mist,mist,50n
1692871200,2023-08-24 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.45,67.41,98,,,701,Mist,mist,50n
1692874800,2023-08-24 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.27,67.21,98,,,701,Mist,mist,50d
1692878400,2023-08-24 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.6,67.51,97,,,701,Mist,mist,50d
1692882000,2023-08-24 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.55,68.56,97,,,800,Clear,sky is clear,01d
1692885600,2023-08-24 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.86,69.96,96,0.25,,500,Rain,light rain,10d
1692889200,2023-08-24 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.17,72.36,93,0.5,,500,Rain,light rain,10d
1692892800,2023-08-24 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.35,74.46,87,2.52,,501,Rain,moderate rain,10d
1692896400,2023-08-24 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.92,77.11,83,0.4,,500,Rain,light rain,10d
1692900000,2023-08-24 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.74,79.74,76,,,800,Clear,sky is clear,01d
1692903600,2023-08-24 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.2,87.04,71,,,800,Clear,sky is clear,01d
1692907200,2023-08-24 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,83.88,88.99,66,,,803,Clouds,broken clouds,04d
1692910800,2023-08-24 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,83.98,90.12,69,,,802,Clouds,scattered clouds,03d
1692914400,2023-08-24 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.26,88.12,75,,,804,Clouds,overcast clouds,04d
1692918000,2023-08-24 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.12,86.5,79,,,802,Clouds,scattered clouds,03d
1692921600,2023-08-25 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.06,79.52,84,,,800,Clear,sky is clear,01d
1692925200,2023-08-25 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.77,78.22,87,,,800,Clear,sky is clear,01n
1692928800,2023-08-25 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.39,77.81,87,,,800,Clear,sky is clear,01n
1692932400,2023-08-25 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.96,77.34,87,,,801,Clouds,few clouds,02n
1692936000,2023-08-25 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.41,75.87,92,2.84,,501,Rain,moderate rain,10n
1692939600,2023-08-25 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.84,74.3,95,19.14,,701,Mist,mist,50n
1692939600,2023-08-25 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.84,74.3,95,19.14,,503,Rain,very heavy rain,10n
1692939600,2023-08-25 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.84,74.3,95,19.14,,201,Thunderstorm,thunderstorm with rain,11n
1692943200,2023-08-25 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.42,72.77,96,13.67,,202,Thunderstorm,thunderstorm with heavy rain,11n
1692943200,2023-08-25 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.42,72.77,96,13.67,,701,Mist,mist,50n
1692943200,2023-08-25 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.42,72.77,96,13.67,,502,Rain,heavy intensity rain,10n
1692946800,2023-08-25 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.82,70.97,95,1.07,,501,Rain,moderate rain,10n
1692950400,2023-08-25 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.92,70.07,97,0.34,,500,Rain,light rain,10n
1692954000,2023-08-25 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.45,69.55,97,0.31,,500,Rain,light rain,10n
1692957600,2023-08-25 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.89,68.94,97,,,803,Clouds,broken clouds,04n
1692961200,2023-08-25 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.98,69.04,97,0.53,,500,Rain,light rain,10d
1692964800,2023-08-25 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.46,70.61,96,5.58,,502,Rain,heavy intensity rain,10d
1692968400,2023-08-25 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.08,72.3,94,3.29,,501,Rain,moderate rain,10d
1692972000,2023-08-25 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,74.89,76.32,90,1.08,,501,Rain,moderate rain,10d
1692975600,2023-08-25 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.54,78.89,83,0.48,,500,Rain,light rain,10d
1692979200,2023-08-25 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.75,78.75,80,,,804,Clouds,overcast clouds,04d
1692982800,2023-08-25 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.74,79.74,78,,,804,Clouds,overcast clouds,04d
1692986400,2023-08-25 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.98,86,78,0.25,,500,Rain,light rain,10d
1692990000,2023-08-25 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,79.57,79.57,87,1.02,,501,Rain,moderate rain,10d
1692993600,2023-08-25 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,83.01,91.65,81,0.3,,500,Rain,light rain,10d
1692997200,2023-08-25 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,82.62,90.61,81,0.51,,500,Rain,light rain,10d
1693000800,2023-08-25 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.17,84.6,80,,,802,Clouds,scattered clouds,03d
1693004400,2023-08-25 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.06,79.47,83,,,802,Clouds,scattered clouds,03d
1693008000,2023-08-26 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,76.44,77.83,86,,,804,Clouds,overcast clouds,04d
1693011600,2023-08-26 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.06,76.44,89,,,804,Clouds,overcast clouds,04n
1693015200,2023-08-26 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,72.82,74.03,90,,,804,Clouds,overcast clouds,04n
1693018800,2023-08-26 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.56,72.7,91,,,804,Clouds,overcast clouds,04n
1693022400,2023-08-26 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.66,71.76,92,,,800,Clear,sky is clear,01n
1693026000,2023-08-26 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.74,71.89,93,,,804,Clouds,overcast clouds,04n
1693029600,2023-08-26 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.03,71.15,94,,,804,Clouds,overcast clouds,04n
1693033200,2023-08-26 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.6,70.68,94,,,804,Clouds,overcast clouds,04n
1693036800,2023-08-26 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.97,70.18,98,,,804,Clouds,overcast clouds,04n
1693040400,2023-08-26 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.43,69.53,97,,,701,Mist,mist,50n
1693044000,2023-08-26 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.39,70.48,95,,,701,Mist,mist,50n
1693047600,2023-08-26 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.42,68.38,96,,,804,Clouds,overcast clouds,04d
1693051200,2023-08-26 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,68.43,69.44,95,,,804,Clouds,overcast clouds,04d
1693054800,2023-08-26 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,71.01,72.09,91,,,803,Clouds,broken clouds,04d
1693058400,2023-08-26 14:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73.74,74.77,84,,,803,Clouds,broken clouds,04d
1693062000,2023-08-26 15:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,77.2,78.24,77,,,803,Clouds,broken clouds,04d
1693065600,2023-08-26 16:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.66,79.56,71,,,804,Clouds,overcast clouds,04d
1693069200,2023-08-26 17:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.22,83.57,72,,,804,Clouds,overcast clouds,04d
1693072800,2023-08-26 18:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,80.4,83.19,67,,,804,Clouds,overcast clouds,04d
1693076400,2023-08-26 19:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.73,85.73,69,,,804,Clouds,overcast clouds,04d
1693080000,2023-08-26 20:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.25,84.02,64,,,804,Clouds,overcast clouds,04d
1693083600,2023-08-26 21:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.03,83.86,65,,,802,Clouds,scattered clouds,03d
1693087200,2023-08-26 22:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,81.09,84.11,66,,,802,Clouds,scattered clouds,03d
1693090800,2023-08-26 23:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,78.35,79.12,69,,,800,Clear,sky is clear,01d
1693094400,2023-08-27 00:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,75.54,76.32,75,,,800,Clear,sky is clear,01d
1693098000,2023-08-27 01:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,73,73.67,78,,,800,Clear,sky is clear,01n
1693101600,2023-08-27 02:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.72,71.35,82,,,800,Clear,sky is clear,01n
1693105200,2023-08-27 03:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,70.52,71.28,85,,,800,Clear,sky is clear,01n
1693108800,2023-08-27 04:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,69.55,70.29,87,,,800,Clear,sky is clear,01n
1693112400,2023-08-27 05:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,67.77,68.43,89,,,800,Clear,sky is clear,01n
1693116000,2023-08-27 06:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,66.61,67.24,91,,,800,Clear,sky is clear,01n
1693119600,2023-08-27 07:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.14,65.71,93,,,804,Clouds,overcast clouds,04n
1693123200,2023-08-27 08:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.66,66.29,93,,,804,Clouds,overcast clouds,04n
1693126800,2023-08-27 09:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.37,65.98,93,,,804,Clouds,overcast clouds,04n
1693130400,2023-08-27 10:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.36,64.92,94,,,802,Clouds,scattered clouds,03n
1693134000,2023-08-27 11:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,63.52,64.04,95,,,804,Clouds,overcast clouds,04d
1693137600,2023-08-27 12:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,64.56,65.14,94,,,701,Mist,mist,50d
1693141200,2023-08-27 13:00:00 +0000 UTC,-14400,Pittsburgh,40.438661,-79.997235,65.32,65.88,92,,,701,Mist,mist,50d
